	Over	Runs	Wickets
17474	14.0	11.0	0.0
17475	15.0	14.0	1.0
17476	1.0	2.0	0.0
17477	2.0	3.0	1.0
17478	3.0	9.0	0.0
17479	4.0	17.0	0.0
17480	5.0	11.0	0.0
17481	6.0	13.0	0.0
17482	7.0	3.0	0.0
17483	8.0	9.0	0.0
17484	9.0	0.0	2.0
17485	10.0	6.0	0.0
17486	11.0	8.0	0.0
17487	12.0	9.0	0.0
17488	13.0	6.0	0.0
17489	14.0	8.0	0.0
17490	15.0	8.0	2.0
17491	16.0	2.0	0.0
17492	17.0	14.0	0.0
17493	18.0	17.0	1.0
17494	19.0	3.0	1.0
17495	20.0	15.0	1.0
17496	1.0	5.0	0.0
17497	2.0	3.0	1.0
17498	3.0	9.0	0.0
17499	4.0	7.0	0.0
17500	5.0	15.0	0.0
17501	6.0	7.0	1.0
17502	7.0	7.0	0.0
17503	8.0	2.0	1.0
17504	9.0	5.0	0.0
17505	10.0	8.0	0.0
17506	11.0	9.0	0.0
17507	12.0	3.0	1.0
17508	13.0	6.0	1.0
17509	14.0	2.0	1.0
17510	15.0	4.0	0.0
17511	16.0	5.0	0.0
17512	17.0	12.0	0.0
17513	18.0	21.0	1.0
17514	19.0	4.0	0.0
17515	20.0	1.0	1.0
17516	1.0	6.0	0.0
17517	2.0	7.0	0.0
17518	3.0	4.0	0.0
17519	4.0	6.0	0.0
17520	5.0	11.0	0.0
17521	6.0	19.0	0.0
17522	7.0	4.0	0.0
17523	8.0	6.0	0.0
17524	9.0	9.0	0.0
17525	10.0	10.0	1.0
17526	11.0	4.0	0.0
17527	12.0	13.0	0.0
17528	13.0	9.0	1.0
17529	14.0	9.0	0.0
17530	15.0	10.0	0.0
17531	16.0	13.0	0.0
17532	17.0	5.0	1.0
17533	18.0	8.0	1.0
17534	19.0	11.0	2.0
17535	20.0	9.0	2.0
17536	1.0	6.0	0.0
17537	2.0	10.0	0.0
17538	3.0	4.0	0.0
17539	4.0	18.0	0.0
17540	5.0	5.0	0.0
17541	6.0	17.0	0.0
17542	7.0	4.0	2.0
17543	8.0	8.0	0.0
17544	9.0	8.0	0.0
17545	10.0	9.0	1.0
17546	11.0	9.0	0.0
17547	12.0	5.0	0.0
17548	13.0	6.0	0.0
17549	14.0	9.0	0.0
17550	15.0	14.0	0.0
17551	16.0	20.0	0.0
17552	17.0	8.0	0.0
17553	18.0	10.0	0.0
17554	19.0	6.0	0.0
17555	1.0	10.0	0.0
17556	2.0	1.0	0.0
17557	3.0	8.0	0.0
17558	4.0	24.0	0.0
17559	5.0	14.0	0.0
17560	6.0	13.0	0.0
17561	7.0	11.0	0.0
17562	8.0	11.0	0.0
17563	9.0	6.0	0.0
17564	10.0	11.0	0.0
17565	11.0	2.0	1.0
17566	12.0	20.0	0.0
17567	13.0	17.0	1.0
17568	14.0	9.0	0.0
17569	15.0	10.0	0.0
17570	16.0	9.0	0.0
17571	17.0	17.0	0.0
17572	18.0	18.0	0.0
17573	19.0	7.0	2.0
17574	20.0	8.0	2.0
17575	1.0	9.0	1.0
17576	2.0	18.0	0.0
17577	3.0	9.0	0.0
17578	4.0	20.0	0.0
17579	5.0	11.0	1.0
17580	6.0	33.0	0.0
17581	7.0	3.0	1.0
17582	8.0	4.0	0.0
17583	9.0	10.0	0.0
17584	10.0	5.0	0.0
17585	11.0	12.0	0.0
17586	12.0	6.0	1.0
17587	13.0	3.0	2.0
17588	14.0	5.0	0.0
17589	15.0	7.0	0.0
17590	16.0	9.0	0.0
17591	17.0	3.0	1.0
17592	18.0	6.0	0.0
17593	19.0	14.0	0.0
17594	20.0	15.0	0.0
17595	1.0	9.0	0.0
17596	2.0	6.0	0.0
17597	3.0	6.0	0.0
17598	4.0	3.0	1.0
17599	5.0	6.0	0.0
17600	6.0	2.0	1.0
17601	7.0	4.0	0.0
17602	8.0	14.0	0.0
17603	9.0	4.0	0.0
17604	10.0	4.0	0.0
17605	11.0	9.0	0.0
17606	12.0	15.0	0.0
17607	13.0	10.0	0.0
17608	14.0	19.0	0.0
17609	15.0	20.0	0.0
17610	16.0	9.0	0.0
17611	17.0	19.0	0.0
17612	18.0	11.0	2.0
17613	19.0	17.0	0.0
17614	20.0	12.0	0.0
17615	1.0	10.0	1.0
17616	2.0	9.0	0.0
17617	3.0	12.0	0.0
17618	4.0	9.0	0.0
17619	5.0	8.0	0.0
17620	6.0	11.0	0.0
17621	7.0	8.0	1.0
17622	8.0	6.0	0.0
17623	9.0	14.0	0.0
17624	10.0	2.0	0.0
17625	11.0	18.0	0.0
17626	12.0	3.0	0.0
17627	13.0	18.0	0.0
17628	14.0	14.0	1.0
17629	15.0	9.0	0.0
17630	16.0	10.0	1.0
17631	17.0	18.0	2.0
17632	18.0	6.0	0.0
17633	19.0	10.0	1.0
17634	20.0	5.0	0.0
17635	1.0	4.0	0.0
17636	2.0	5.0	1.0
17637	3.0	12.0	0.0
17638	4.0	7.0	0.0
17639	5.0	9.0	1.0
17640	6.0	0.0	1.0
17641	7.0	5.0	0.0
17642	8.0	6.0	0.0
17643	9.0	6.0	0.0
17644	10.0	3.0	0.0
17645	11.0	9.0	0.0
17646	12.0	3.0	0.0
17647	13.0	7.0	0.0
17648	14.0	4.0	0.0
17649	15.0	21.0	0.0
17650	16.0	8.0	0.0
17651	17.0	13.0	0.0
17652	18.0	11.0	0.0
17653	19.0	15.0	0.0
17654	20.0	20.0	0.0
17655	1.0	3.0	0.0
17656	2.0	2.0	0.0
17657	3.0	8.0	1.0
17658	4.0	6.0	0.0
17659	5.0	13.0	0.0
17660	6.0	6.0	0.0
17661	7.0	11.0	0.0
17662	8.0	13.0	0.0
17663	9.0	12.0	0.0
17664	10.0	11.0	0.0
17665	11.0	9.0	0.0
17666	12.0	4.0	1.0
17667	13.0	9.0	0.0
17668	14.0	10.0	0.0
17669	15.0	12.0	1.0
17670	16.0	2.0	0.0
17671	17.0	20.0	0.0
17672	18.0	14.0	0.0
17673	19.0	5.0	0.0
17674	1.0	16.0	0.0
17675	2.0	10.0	1.0
17676	3.0	10.0	0.0
17677	4.0	2.0	1.0
17678	5.0	11.0	0.0
17679	6.0	10.0	0.0
17680	7.0	6.0	0.0
17681	8.0	6.0	0.0
17682	9.0	7.0	1.0
17683	10.0	4.0	0.0
17684	11.0	6.0	0.0
17685	12.0	8.0	0.0
17686	13.0	9.0	1.0
17687	14.0	6.0	0.0
17688	15.0	5.0	0.0
17689	16.0	3.0	1.0
17690	17.0	1.0	1.0
17691	18.0	5.0	0.0
17692	19.0	9.0	0.0
17693	20.0	16.0	1.0
17694	1.0	4.0	0.0
17695	2.0	9.0	0.0
17696	3.0	7.0	2.0
17697	4.0	13.0	0.0
17698	5.0	6.0	1.0
17699	6.0	1.0	0.0
17700	7.0	7.0	0.0
17701	8.0	4.0	0.0
17702	9.0	7.0	0.0
17703	10.0	9.0	0.0
17704	11.0	8.0	0.0
17705	12.0	7.0	0.0
17706	13.0	5.0	0.0
17707	14.0	10.0	1.0
17708	15.0	5.0	1.0
17709	16.0	8.0	1.0
17710	17.0	9.0	0.0
17711	18.0	5.0	1.0
17712	19.0	8.0	1.0
17713	20.0	17.0	1.0
17714	1.0	4.0	0.0
17715	2.0	4.0	1.0
17716	3.0	7.0	1.0
17717	4.0	2.0	0.0
17718	5.0	3.0	0.0
17719	6.0	15.0	1.0
17720	7.0	10.0	0.0
17721	8.0	8.0	0.0
17722	9.0	8.0	0.0
17723	10.0	12.0	0.0
17724	11.0	3.0	2.0
17725	12.0	7.0	0.0
17726	13.0	5.0	0.0
17727	14.0	16.0	0.0
17728	15.0	6.0	0.0
17729	16.0	5.0	0.0
17730	17.0	13.0	1.0
17731	18.0	10.0	0.0
17732	19.0	20.0	0.0
17733	20.0	4.0	1.0
17734	1.0	11.0	1.0
17735	2.0	10.0	0.0
17736	3.0	11.0	1.0
17737	4.0	7.0	0.0
17738	5.0	7.0	1.0
17739	6.0	5.0	0.0
17740	7.0	2.0	0.0
17741	8.0	8.0	0.0
17742	9.0	4.0	1.0
17743	10.0	1.0	0.0
17744	11.0	11.0	0.0
17745	12.0	4.0	0.0
17746	13.0	11.0	0.0
17747	14.0	9.0	1.0
17748	15.0	3.0	0.0
17749	16.0	9.0	0.0
17750	17.0	5.0	0.0
17751	18.0	4.0	1.0
17752	19.0	9.0	2.0
17753	20.0	5.0	0.0
17754	1.0	4.0	0.0
17755	2.0	7.0	0.0
17756	3.0	13.0	0.0
17757	4.0	10.0	0.0
17758	5.0	7.0	0.0
17759	6.0	8.0	0.0
17760	7.0	16.0	0.0
17761	8.0	10.0	0.0
17762	9.0	3.0	1.0
17763	10.0	11.0	0.0
17764	11.0	7.0	0.0
17765	12.0	23.0	0.0
17766	13.0	14.0	0.0
17767	14.0	7.0	1.0
17768	15.0	3.0	0.0
17769	16.0	9.0	0.0
17770	17.0	12.0	0.0
17771	18.0	20.0	0.0
17772	19.0	10.0	0.0
17773	20.0	15.0	2.0
17774	1.0	10.0	0.0
17775	2.0	5.0	0.0
17776	3.0	9.0	0.0
17777	4.0	8.0	1.0
17778	5.0	5.0	0.0
17779	6.0	9.0	1.0
17780	7.0	12.0	0.0
17781	8.0	4.0	0.0
17782	9.0	7.0	0.0
17783	10.0	11.0	0.0
17784	11.0	8.0	0.0
17785	12.0	5.0	1.0
17786	13.0	6.0	0.0
17787	14.0	3.0	0.0
17788	15.0	13.0	1.0
17789	16.0	17.0	0.0
17790	17.0	6.0	1.0
17791	18.0	7.0	0.0
17792	19.0	5.0	1.0
17793	20.0	14.0	0.0
17794	1.0	13.0	0.0
17795	2.0	6.0	0.0
17796	3.0	9.0	0.0
17797	4.0	12.0	0.0
17798	5.0	6.0	0.0
17799	6.0	7.0	0.0
17800	7.0	5.0	0.0
17801	8.0	4.0	0.0
17802	9.0	8.0	0.0
17803	10.0	7.0	0.0
17804	11.0	5.0	1.0
17805	12.0	5.0	0.0
17806	13.0	14.0	0.0
17807	14.0	7.0	1.0
17808	15.0	14.0	0.0
17809	16.0	9.0	0.0
17810	17.0	6.0	2.0
17811	18.0	12.0	0.0
17812	19.0	14.0	0.0
17813	20.0	14.0	2.0
17814	1.0	1.0	0.0
17815	2.0	4.0	0.0
17816	3.0	13.0	0.0
17817	4.0	5.0	0.0
17818	5.0	6.0	1.0
17819	6.0	12.0	0.0
17820	7.0	6.0	0.0
17821	8.0	9.0	2.0
17822	9.0	10.0	0.0
17823	10.0	11.0	0.0
17824	11.0	16.0	1.0
17825	12.0	10.0	0.0
17826	13.0	10.0	0.0
17827	14.0	4.0	0.0
17828	15.0	2.0	1.0
17829	16.0	13.0	0.0
17830	17.0	15.0	1.0
17831	18.0	17.0	0.0
17832	19.0	15.0	1.0
17833	1.0	8.0	0.0
17834	2.0	5.0	0.0
17835	3.0	13.0	0.0
17836	4.0	18.0	0.0
17837	5.0	2.0	1.0
17838	6.0	5.0	0.0
17839	7.0	3.0	0.0
17840	8.0	4.0	0.0
17841	9.0	13.0	0.0
17842	10.0	13.0	0.0
17843	11.0	9.0	1.0
17844	12.0	5.0	0.0
17845	13.0	8.0	0.0
17846	14.0	7.0	0.0
17847	15.0	6.0	0.0
17848	16.0	17.0	0.0
17849	17.0	5.0	1.0
17850	18.0	17.0	0.0
17851	19.0	9.0	0.0
17852	20.0	17.0	0.0
17853	1.0	2.0	0.0
17854	2.0	8.0	0.0
17855	3.0	13.0	0.0
17856	4.0	12.0	0.0
17857	5.0	2.0	1.0
17858	6.0	5.0	0.0
17859	7.0	8.0	0.0
17860	8.0	7.0	1.0
17861	9.0	6.0	0.0
17862	10.0	11.0	1.0
17863	11.0	5.0	1.0
17864	12.0	6.0	0.0
17865	13.0	19.0	0.0
17866	14.0	11.0	0.0
17867	15.0	15.0	0.0
17868	16.0	11.0	1.0
17869	17.0	8.0	0.0
17870	18.0	17.0	0.0
17871	19.0	7.0	2.0
17872	20.0	13.0	0.0
17873	1.0	10.0	0.0
17874	2.0	5.0	0.0
17875	3.0	17.0	0.0
17876	4.0	6.0	0.0
17877	5.0	8.0	0.0
17878	6.0	11.0	0.0
17879	7.0	5.0	1.0
17880	8.0	10.0	1.0
17881	9.0	5.0	0.0
17882	10.0	10.0	0.0
17883	11.0	4.0	1.0
17884	12.0	8.0	0.0
17885	13.0	6.0	0.0
17886	14.0	11.0	0.0
17887	15.0	11.0	0.0
17888	16.0	13.0	1.0
17889	17.0	10.0	0.0
17890	18.0	3.0	1.0
17891	19.0	11.0	0.0
17892	20.0	13.0	0.0
17893	1.0	3.0	1.0
17894	2.0	7.0	0.0
17895	3.0	3.0	0.0
17896	4.0	3.0	1.0
17897	5.0	1.0	0.0
17898	6.0	0.0	1.0
17899	7.0	6.0	0.0
17900	8.0	3.0	1.0
17901	9.0	1.0	0.0
17902	10.0	5.0	0.0
17903	11.0	9.0	0.0
17904	12.0	5.0	1.0
17905	13.0	8.0	0.0
17906	14.0	6.0	1.0
17907	15.0	19.0	0.0
17908	16.0	17.0	0.0
17909	17.0	20.0	0.0
17910	18.0	15.0	0.0
17911	19.0	17.0	0.0
17912	20.0	11.0	1.0
17913	1.0	11.0	0.0
17914	2.0	9.0	0.0
17915	3.0	3.0	0.0
17916	4.0	5.0	0.0
17917	5.0	11.0	0.0
17918	6.0	8.0	1.0
17919	7.0	10.0	0.0
17920	8.0	2.0	0.0
17921	9.0	6.0	0.0
17922	10.0	12.0	0.0
17923	11.0	7.0	1.0
17924	12.0	9.0	2.0
17925	13.0	4.0	0.0
17926	14.0	13.0	0.0
17927	15.0	4.0	0.0
17928	16.0	11.0	1.0
17929	17.0	9.0	0.0
17930	18.0	14.0	0.0
17931	19.0	11.0	3.0
17932	20.0	7.0	2.0
17933	1.0	16.0	0.0
17934	2.0	20.0	0.0
17935	3.0	5.0	0.0
17936	4.0	2.0	0.0
17937	5.0	15.0	0.0
17938	6.0	7.0	0.0
17939	7.0	8.0	0.0
17940	8.0	10.0	1.0
17941	9.0	7.0	0.0
17942	10.0	5.0	1.0
17943	11.0	10.0	0.0
17944	12.0	8.0	0.0
17945	13.0	6.0	0.0
17946	14.0	5.0	0.0
17947	15.0	13.0	0.0
17948	16.0	5.0	0.0
17949	17.0	20.0	0.0
17950	18.0	10.0	0.0
17951	1.0	6.0	0.0
17952	2.0	11.0	0.0
17953	3.0	5.0	0.0
17954	4.0	4.0	1.0
17955	5.0	1.0	1.0
17956	6.0	4.0	0.0
17957	7.0	4.0	1.0
17958	8.0	3.0	0.0
17959	9.0	1.0	0.0
17960	10.0	6.0	1.0
17961	11.0	1.0	0.0
17962	12.0	6.0	0.0
17963	13.0	9.0	0.0
17964	14.0	13.0	0.0
17965	15.0	9.0	0.0
17966	16.0	16.0	0.0
17967	17.0	17.0	0.0
17968	18.0	13.0	0.0
17969	19.0	20.0	1.0
17970	20.0	15.0	1.0
17971	1.0	1.0	0.0
17972	2.0	11.0	0.0
17973	3.0	3.0	0.0
17974	4.0	9.0	0.0
17975	5.0	9.0	1.0
17976	6.0	9.0	0.0
17977	7.0	7.0	0.0
17978	8.0	8.0	0.0
17979	9.0	8.0	0.0
17980	10.0	4.0	0.0
17981	11.0	9.0	0.0
17982	12.0	7.0	0.0
17983	13.0	7.0	0.0
17984	14.0	15.0	1.0
17985	15.0	6.0	1.0
17986	16.0	13.0	0.0
17987	17.0	15.0	0.0
17988	18.0	12.0	0.0
17989	19.0	11.0	0.0
17990	20.0	1.0	0.0
17991	1.0	19.0	1.0
17992	2.0	4.0	0.0
17993	3.0	16.0	0.0
17994	4.0	13.0	1.0
17995	5.0	12.0	0.0
17996	6.0	5.0	2.0
17997	7.0	4.0	1.0
17998	8.0	7.0	0.0
17999	9.0	1.0	0.0
18000	10.0	7.0	0.0
18001	11.0	9.0	0.0
18002	12.0	4.0	0.0
18003	13.0	3.0	0.0
18004	14.0	11.0	0.0
18005	15.0	6.0	0.0
18006	16.0	7.0	0.0
18007	17.0	8.0	1.0
18008	18.0	17.0	0.0
18009	19.0	7.0	2.0
18010	20.0	5.0	1.0
18011	1.0	6.0	0.0
18012	2.0	7.0	0.0
18013	3.0	8.0	0.0
18014	4.0	12.0	0.0
18015	5.0	3.0	1.0
18016	6.0	2.0	0.0
18017	7.0	6.0	0.0
18018	8.0	9.0	0.0
18019	9.0	4.0	1.0
18020	10.0	9.0	1.0
18021	11.0	9.0	0.0
18022	12.0	11.0	0.0
18023	13.0	5.0	0.0
18024	14.0	12.0	0.0
18025	15.0	15.0	0.0
18026	16.0	14.0	0.0
18027	17.0	15.0	0.0
18028	18.0	8.0	0.0
18029	19.0	5.0	0.0
18030	20.0	9.0	0.0
18031	1.0	1.0	0.0
18032	2.0	10.0	0.0
18033	3.0	5.0	0.0
18034	4.0	8.0	0.0
18035	5.0	9.0	1.0
18036	6.0	8.0	0.0
18037	7.0	4.0	0.0
18038	8.0	7.0	0.0
18039	9.0	18.0	0.0
18040	10.0	3.0	0.0
18041	11.0	10.0	0.0
18042	12.0	9.0	0.0
18043	13.0	8.0	0.0
18044	14.0	5.0	1.0
18045	15.0	10.0	1.0
18046	16.0	16.0	1.0
18047	17.0	6.0	1.0
18048	18.0	6.0	0.0
18049	19.0	19.0	0.0
18050	20.0	3.0	2.0
18051	1.0	7.0	0.0
18052	2.0	8.0	0.0
18053	3.0	9.0	1.0
18054	4.0	7.0	0.0
18055	5.0	9.0	0.0
18056	6.0	7.0	0.0
18057	7.0	5.0	0.0
18058	8.0	4.0	1.0
18059	9.0	8.0	0.0
18060	10.0	5.0	0.0
18061	11.0	10.0	0.0
18062	12.0	10.0	0.0
18063	13.0	8.0	0.0
18064	14.0	5.0	0.0
18065	15.0	18.0	0.0
18066	16.0	15.0	0.0
18067	17.0	14.0	0.0
18068	18.0	10.0	0.0
18069	19.0	4.0	2.0
18070	20.0	6.0	1.0
18071	1.0	1.0	0.0
18072	2.0	12.0	0.0
18073	3.0	6.0	0.0
18074	4.0	6.0	1.0
18075	5.0	10.0	1.0
18076	6.0	0.0	1.0
18077	7.0	5.0	0.0
18078	8.0	3.0	0.0
18079	9.0	8.0	0.0
18080	10.0	4.0	0.0
18081	11.0	12.0	0.0
18082	12.0	8.0	0.0
18083	13.0	4.0	0.0
18084	14.0	8.0	0.0
18085	15.0	3.0	1.0
18086	16.0	5.0	0.0
18087	17.0	3.0	1.0
18088	18.0	6.0	0.0
18089	19.0	11.0	0.0
18090	20.0	12.0	0.0
18091	1.0	6.0	0.0
18092	2.0	5.0	0.0
18093	3.0	3.0	0.0
18094	4.0	8.0	0.0
18095	5.0	5.0	0.0
18096	6.0	9.0	0.0
18097	7.0	12.0	0.0
18098	8.0	3.0	0.0
18099	9.0	6.0	0.0
18100	10.0	6.0	0.0
18101	11.0	2.0	1.0
18102	12.0	12.0	0.0
18103	13.0	3.0	0.0
18104	14.0	10.0	1.0
18105	15.0	6.0	1.0
18106	16.0	5.0	0.0
18107	17.0	7.0	0.0
18108	18.0	8.0	0.0
18109	19.0	7.0	1.0
18110	20.0	8.0	0.0
18111	1.0	2.0	1.0
18112	2.0	0.0	0.0
18113	3.0	6.0	1.0
18114	4.0	5.0	1.0
18115	5.0	7.0	0.0
18116	6.0	11.0	0.0
18117	7.0	5.0	0.0
18118	8.0	8.0	0.0
18119	9.0	9.0	0.0
18120	10.0	9.0	1.0
18121	11.0	9.0	0.0
18122	12.0	13.0	0.0
18123	13.0	14.0	0.0
18124	14.0	26.0	0.0
18125	15.0	8.0	1.0
18126	16.0	6.0	0.0
18127	17.0	17.0	0.0
18128	18.0	5.0	0.0
18129	19.0	15.0	0.0
18130	20.0	8.0	2.0
18131	1.0	6.0	0.0
18132	2.0	12.0	0.0
18133	3.0	11.0	0.0
18134	4.0	21.0	0.0
18135	5.0	22.0	0.0
18136	6.0	18.0	0.0
18137	7.0	17.0	0.0
18138	8.0	8.0	2.0
18139	9.0	6.0	0.0
18140	10.0	7.0	0.0
18141	11.0	4.0	0.0
18142	12.0	11.0	0.0
18143	13.0	3.0	1.0
18144	14.0	12.0	0.0
18145	15.0	10.0	1.0
18146	16.0	5.0	0.0
18147	17.0	16.0	0.0
18148	1.0	7.0	0.0
18149	2.0	8.0	0.0
18150	3.0	5.0	1.0
18151	4.0	6.0	0.0
18152	5.0	2.0	0.0
18153	6.0	12.0	0.0
18154	7.0	6.0	0.0
18155	8.0	11.0	0.0
18156	9.0	9.0	0.0
18157	10.0	14.0	0.0
18158	11.0	12.0	0.0
18159	12.0	3.0	1.0
18160	13.0	8.0	0.0
18161	14.0	3.0	0.0
18162	15.0	15.0	0.0
18163	16.0	11.0	1.0
18164	17.0	4.0	1.0
18165	18.0	6.0	0.0
18166	19.0	16.0	0.0
18167	20.0	9.0	0.0
18168	1.0	3.0	0.0
18169	2.0	7.0	0.0
18170	3.0	7.0	0.0
18171	4.0	3.0	0.0
18172	5.0	12.0	0.0
18173	6.0	18.0	0.0
18174	7.0	3.0	2.0
18175	8.0	2.0	0.0
18176	9.0	4.0	0.0
18177	10.0	10.0	0.0
18178	11.0	10.0	0.0
18179	12.0	7.0	0.0
18180	13.0	4.0	1.0
18181	14.0	11.0	0.0
18182	15.0	9.0	0.0
18183	16.0	10.0	1.0
18184	17.0	9.0	2.0
18185	18.0	16.0	0.0
18186	19.0	13.0	0.0
18187	20.0	5.0	2.0
18188	1.0	2.0	1.0
18189	2.0	4.0	0.0
18190	3.0	12.0	0.0
18191	4.0	5.0	1.0
18192	5.0	14.0	1.0
18193	6.0	11.0	0.0
18194	7.0	2.0	0.0
18195	8.0	4.0	0.0
18196	9.0	10.0	0.0
18197	10.0	13.0	0.0
18198	11.0	6.0	0.0
18199	12.0	8.0	1.0
18200	13.0	4.0	0.0
18201	14.0	12.0	1.0
18202	15.0	5.0	0.0
18203	16.0	3.0	0.0
18204	17.0	14.0	0.0
18205	18.0	11.0	1.0
18206	19.0	6.0	1.0
18207	20.0	9.0	2.0
18208	1.0	8.0	0.0
18209	2.0	8.0	0.0
18210	3.0	5.0	1.0
18211	4.0	5.0	0.0
18212	5.0	12.0	1.0
18213	6.0	15.0	0.0
18214	7.0	7.0	1.0
18215	8.0	0.0	2.0
18216	9.0	3.0	0.0
18217	10.0	5.0	0.0
18218	11.0	9.0	0.0
18219	12.0	7.0	0.0
18220	13.0	19.0	0.0
18221	14.0	10.0	0.0
18222	15.0	12.0	0.0
18223	16.0	14.0	0.0
18224	17.0	13.0	0.0
18225	18.0	7.0	1.0
18226	1.0	9.0	0.0
18227	2.0	2.0	0.0
18228	3.0	6.0	1.0
18229	4.0	11.0	0.0
18230	5.0	8.0	0.0
18231	6.0	3.0	1.0
18232	7.0	1.0	1.0
18233	8.0	9.0	0.0
18234	9.0	16.0	0.0
18235	10.0	3.0	1.0
18236	11.0	5.0	0.0
18237	12.0	12.0	0.0
18238	13.0	4.0	0.0
18239	14.0	11.0	0.0
18240	15.0	6.0	0.0
18241	16.0	7.0	0.0
18242	17.0	9.0	0.0
18243	18.0	17.0	0.0
18244	19.0	10.0	0.0
18245	20.0	7.0	0.0
18246	1.0	1.0	0.0
18247	2.0	7.0	0.0
18248	3.0	11.0	0.0
18249	4.0	13.0	0.0
18250	5.0	10.0	0.0
18251	6.0	5.0	0.0
18252	7.0	4.0	0.0
18253	8.0	6.0	0.0
18254	9.0	16.0	0.0
18255	10.0	15.0	0.0
18256	11.0	6.0	0.0
18257	12.0	16.0	0.0
18258	13.0	5.0	0.0
18259	14.0	13.0	0.0
18260	15.0	10.0	0.0
18261	16.0	6.0	0.0
18262	17.0	3.0	1.0
18263	18.0	9.0	0.0
18264	19.0	1.0	1.0
18265	1.0	2.0	0.0
18266	2.0	11.0	0.0
18267	3.0	10.0	0.0
18268	4.0	13.0	0.0
18269	5.0	9.0	0.0
18270	6.0	3.0	1.0
18271	7.0	11.0	0.0
18272	8.0	5.0	0.0
18273	9.0	9.0	0.0
18274	10.0	10.0	0.0
18275	11.0	14.0	0.0
18276	12.0	4.0	0.0
18277	13.0	13.0	0.0
18278	14.0	6.0	1.0
18279	15.0	13.0	0.0
18280	16.0	19.0	0.0
18281	17.0	24.0	0.0
18282	18.0	8.0	1.0
18283	19.0	9.0	3.0
18284	20.0	16.0	1.0
18285	1.0	4.0	0.0
18286	2.0	0.0	0.0
18287	3.0	8.0	0.0
18288	4.0	4.0	0.0
18289	5.0	10.0	1.0
18290	6.0	7.0	0.0
18291	7.0	4.0	0.0
18292	8.0	11.0	0.0
18293	9.0	8.0	1.0
18294	10.0	4.0	0.0
18295	11.0	16.0	1.0
18296	12.0	19.0	0.0
18297	13.0	24.0	1.0
18298	14.0	5.0	1.0
18299	15.0	5.0	1.0
18300	16.0	15.0	0.0
18301	17.0	16.0	0.0
18302	18.0	15.0	0.0
18303	19.0	7.0	0.0
18304	20.0	9.0	1.0
18305	1.0	3.0	0.0
18306	2.0	2.0	1.0
18307	3.0	7.0	0.0
18308	4.0	10.0	0.0
18309	5.0	4.0	1.0
18310	6.0	8.0	0.0
18311	7.0	9.0	0.0
18312	8.0	11.0	0.0
18313	9.0	6.0	1.0
18314	10.0	9.0	0.0
18315	11.0	9.0	0.0
18316	12.0	3.0	0.0
18317	13.0	6.0	0.0
18318	14.0	9.0	1.0
18319	15.0	7.0	1.0
18320	16.0	2.0	0.0
18321	17.0	12.0	0.0
18322	18.0	6.0	1.0
18323	19.0	20.0	0.0
18324	20.0	3.0	2.0
18325	1.0	6.0	0.0
18326	2.0	7.0	0.0
18327	3.0	11.0	0.0
18328	4.0	7.0	0.0
18329	5.0	4.0	2.0
18330	6.0	13.0	0.0
18331	7.0	4.0	0.0
18332	8.0	10.0	0.0
18333	9.0	9.0	0.0
18334	10.0	8.0	1.0
18335	11.0	9.0	0.0
18336	12.0	8.0	0.0
18337	13.0	6.0	0.0
18338	14.0	9.0	0.0
18339	15.0	8.0	0.0
18340	16.0	12.0	0.0
18341	17.0	5.0	0.0
18342	18.0	9.0	1.0
18343	19.0	2.0	0.0
18344	1.0	6.0	0.0
18345	2.0	8.0	0.0
18346	3.0	8.0	0.0
18347	4.0	9.0	0.0
18348	5.0	3.0	0.0
18349	6.0	9.0	0.0
18350	7.0	7.0	0.0
18351	8.0	9.0	0.0
18352	9.0	19.0	0.0
18353	10.0	12.0	0.0
18354	11.0	4.0	0.0
18355	12.0	5.0	1.0
18356	13.0	15.0	0.0
18357	14.0	9.0	0.0
18358	15.0	13.0	1.0
18359	16.0	6.0	1.0
18360	17.0	12.0	0.0
18361	18.0	11.0	1.0
18362	19.0	10.0	1.0
18363	20.0	16.0	1.0
18364	1.0	2.0	0.0
18365	2.0	1.0	1.0
18366	3.0	9.0	0.0
18367	4.0	13.0	0.0
18368	5.0	8.0	0.0
18369	6.0	7.0	0.0
18370	7.0	7.0	1.0
18371	8.0	7.0	0.0
18372	9.0	7.0	1.0
18373	10.0	6.0	0.0
18374	11.0	17.0	0.0
18375	12.0	3.0	0.0
18376	13.0	13.0	0.0
18377	14.0	14.0	0.0
18378	15.0	6.0	1.0
18379	16.0	18.0	0.0
18380	17.0	14.0	1.0
18381	18.0	15.0	1.0
18382	19.0	11.0	0.0
18383	20.0	13.0	0.0
18384	1.0	24.0	4.0
18385	2.0	8.0	0.0
18386	3.0	9.0	0.0
18387	4.0	10.0	0.0
18388	5.0	6.0	0.0
18389	6.0	7.0	0.0
18390	7.0	7.0	0.0
18391	8.0	6.0	0.0
18392	9.0	11.0	0.0
18393	10.0	13.0	0.0
18394	11.0	14.0	0.0
18395	12.0	15.0	0.0
18396	13.0	8.0	0.0
18397	14.0	9.0	0.0
18398	15.0	7.0	1.0
18399	16.0	10.0	0.0
18400	17.0	6.0	1.0
18401	18.0	9.0	0.0
18402	19.0	6.0	1.0
18403	20.0	12.0	1.0
18404	1.0	5.0	0.0
18405	2.0	11.0	0.0
